# Created by Octave 3.8.1, Sat Nov 28 04:59:29 2015 CET <hitch@hitch-GA-MA790XT-UD4P>
# name: RES
# type: matrix
# rows: 7
# columns: 4
 0.2 1 1 1
 0.8100000000000001 69.578125 50.875 200.5
 0.82 68.798828125 25.9375 100.75
 0.84 69.1884765625 25.9375 100.75
 0.85 69.1884765625 32.171875 125.6875
 0.8100000000000001 69.16412353515625 30.61328125 125.6875
 0.85 69.15194702148438 31.0029296875 119.453125


# name: res_app
# type: matrix
# rows: 0
# columns: 0


# name: res_test
# type: matrix
# rows: 0
# columns: 0


