# Created by Octave 4.0.0, Mon Nov 16 18:14:51 2015 Romance Standard Time <unknown@blade-Louis>
# name: RES
# type: matrix
# rows: 256
# columns: 3
 1 0.1830099632931306 0.1
 2 0.1830099632931306 0.1
 3 0.1840587309910855 0.1
 4 0.1898269533298374 0.14
 5 0.1830099632931306 0.1
 6 0.1830099632931306 0.1
 7 0.1830099632931306 0.1
 8 0.1830099632931306 0.1
 9 0.1830099632931306 0.1
 10 0.1830099632931306 0.1
 11 0.1887781856318825 0.11
 12 0.1882538017829051 0.1
 13 0.2081803880440482 0.13
 14 0.2003146303093865 0.13
 15 0.1898269533298374 0.13
 16 0.1851074986890404 0.12
 17 0.1830099632931306 0.1
 18 0.1830099632931306 0.1
 19 0.1830099632931306 0.1
 20 0.1830099632931306 0.1
 21 0.1830099632931306 0.1
 22 0.1830099632931306 0.1
 23 0.21604614577871 0.17
 24 0.1866806502359727 0.14
 25 0.1830099632931306 0.1
 26 0.1830099632931306 0.1
 27 0.1830099632931306 0.1
 28 0.1830099632931306 0.1
 29 0.2181436811746198 0.11
 30 0.2108023072889355 0.12
 31 0.1982170949134767 0.12
 32 0.1882538017829051 0.12
 33 0.1830099632931306 0.1
 34 0.1830099632931306 0.1
 35 0.1830099632931306 0.1
 36 0.1830099632931306 0.1
 37 0.1830099632931306 0.1
 38 0.2873623492396434 0.19
 39 0.2496067121132669 0.14
 40 0.1830099632931306 0.1
 41 0.1830099632931306 0.1
 42 0.2286313581541689 0.15
 43 0.2758259045621395 0.2
 44 0.1830099632931306 0.1
 45 0.1830099632931306 0.1
 46 0.1830099632931306 0.1
 47 0.1940220241216571 0.1
 48 0.183534347142108 0.1
 49 0.1824855794441531 0.09
 50 0.1830099632931306 0.1
 51 0.1830099632931306 0.1
 52 0.1830099632931306 0.1
 53 0.286837965390666 0.2
 54 0.2936549554273729 0.18
 55 0.2118510749868904 0.1
 56 0.1830099632931306 0.1
 57 0.1830099632931306 0.1
 58 0.1830099632931306 0.1
 59 0.2826428945988463 0.17
 60 0.2873623492396434 0.18
 61 0.1830099632931306 0.1
 62 0.1830099632931306 0.1
 63 0.1830099632931306 0.1
 64 0.1830099632931306 0.1
 65 0.1830099632931306 0.1
 66 0.1830099632931306 0.1
 67 0.1830099632931306 0.1
 68 0.1830099632931306 0.1
 69 0.2957524908232826 0.2
 70 0.2873623492396434 0.17
 71 0.1830099632931306 0.1
 72 0.1830099632931306 0.1
 73 0.1830099632931306 0.1
 74 0.1830099632931306 0.1
 75 0.1830099632931306 0.1
 76 0.1830099632931306 0.1
 77 0.2747771368641846 0.19
 78 0.1830099632931306 0.1
 79 0.1830099632931306 0.1
 80 0.1830099632931306 0.1
 81 0.1830099632931306 0.1
 82 0.1830099632931306 0.1
 83 0.1830099632931306 0.1
 84 0.2842160461457787 0.2
 85 0.2947037231253277 0.19
 86 0.1830099632931306 0.1
 87 0.1830099632931306 0.1
 88 0.260094389092816 0.19
 89 0.2789722076560042 0.18
 90 0.2008390141583639 0.16
 91 0.1830099632931306 0.1
 92 0.1830099632931306 0.1
 93 0.286837965390666 0.17
 94 0.1830099632931306 0.1
 95 0.1830099632931306 0.1
 96 0.1830099632931306 0.1
 97 0.1830099632931306 0.1
 98 0.1830099632931306 0.1
 99 0.1830099632931306 0.1
 100 0.2894598846355532 0.2
 101 0.2805453592029366 0.16
 102 0.1830099632931306 0.1
 103 0.1830099632931306 0.1
