# Created by Octave 3.8.1, Sun Nov 22 05:45:48 2015 CET <hitch@hitch-GA-MA790XT-UD4P>
# name: RES
# type: matrix
# rows: 256
# columns: 2
 0.2800209753539591 0.19
 0.2910330361824856 0.2
 0.3036182485579444 0.2
 0.3130571578395385 0.2
 0.3361300471945464 0.24
 0.3670686942842161 0.25
 0.4567383324593602 0.27
 0.4205558468799161 0.3
 0.448348190875721 0.34
 0.5044572627163083 0.46
 0.5222863135815417 0.43
 0.5579444153120083 0.47
 0.5694808599895124 0.53
 0.5904562139486104 0.53
 0.6072364971158888 0.54
 0.6360776088096487 0.5600000000000001
 0.627163083377032 0.57
 0.6088096486628212 0.59
 0.6339800734137389 0.59
 0.6324069218668065 0.57
 0.6229680125852124 0.5600000000000001
 0.626114315679077 0.57
 0.665443104352386 0.57
 0.6292606187729418 0.55
 0.659674882013634 0.59
 0.6853696906135291 0.65
 0.6575773466177242 0.57
 0.6921866806502359 0.62
 0.6827477713686418 0.59
 0.7068694284216046 0.65
 0.7231253277399056 0.64
 0.7136864184583115 0.62
 0.6916622968012586 0.62
 0.7094913476664919 0.62
 0.7105401153644467 0.61
 0.7299423177766124 0.66
 0.7414787624541164 0.66
 0.75721027792344 0.68
 0.7624541164132145 0.67
 0.7519664394336655 0.68
 0.7509176717357106 0.67
 0.7603565810173046 0.67
 0.7608809648662821 0.67
 0.7524908232826429 0.65
 0.7362349239643419 0.66
 0.7792343995804929 0.72
 0.7776612480335605 0.6899999999999999
 0.7797587834294704 0.71
 0.7897220765600419 0.71
 0.7739905610907184 0.6899999999999999
 0.7933927635028841 0.73
 0.7881489250131096 0.6899999999999999
 0.8085998951232302 0.72
 0.8101730466701625 0.72
 0.8038804404824331 0.72
 0.7965390665967488 0.7
 0.7949659150498165 0.68
 0.8180388044048243 0.73
 0.8112218143681175 0.73
 0.8295752490823283 0.72
 0.821185107498689 0.74
 0.826953329837441 0.7
 0.8384897745149449 0.74
 0.8243314105925538 0.73
 0.8458311484006292 0.74
 0.8259045621394862 0.73
 0.8175144205558469 0.7
 0.8274777136864184 0.73
 0.8426848453067646 0.76
 0.8227582590456214 0.76
 0.8390141583639223 0.71
 0.8384897745149449 0.74
 0.8395385422128998 0.74
 0.8379653906659675 0.78
 0.8521237545883587 0.79
 0.8353434714210802 0.77
 0.8295752490823283 0.72
 0.8348190875721028 0.72
 0.8573675930781332 0.78
 0.8589407446250655 0.77
 0.8426848453067646 0.75
 0.853696906135291 0.73
 0.8253801782905087 0.74
 0.8599895123230205 0.79
 0.8395385422128998 0.72
 0.8238070267435763 0.72
 0.8563188253801783 0.8
 0.8379653906659675 0.74
 0.8300996329313057 0.76
 0.8552700576822234 0.77
 0.844257996853697 0.75
 0.8400629260618773 0.72
 0.853696906135291 0.73
 0.8552700576822234 0.76
 0.8573675930781332 0.76
 0.8505506030414264 0.74
 0.8500262191924489 0.76
 0.844257996853697 0.76
 0.854745673833246 0.79
 0.8405873099108547 0.73
 0.8668065023597273 0.78
 0.8510749868904037 0.74
 0.8662821185107499 0.73
 0.8715259570005244 0.77
 0.8762454116413214 0.79
 0.8636601992658626 0.79
 0.8626114315679078 0.77
 0.8793917147351862 0.82
 0.8830624016780283 0.8100000000000001
 0.8615626638699528 0.76
 0.8851599370739381 0.78
 0.8961719979024646 0.79
 0.8694284216046145 0.75
 0.8846355532249607 0.8
 0.8846355532249607 0.8
 0.8736234923964342 0.78
 0.8689040377556371 0.77
 0.8904037755637126 0.8100000000000001
 0.8809648662821186 0.79
 0.8615626638699528 0.76
 0.8851599370739381 0.8100000000000001
 0.8914525432616676 0.84
 0.8762454116413214 0.77
 0.8772941793392763 0.78
 0.8710015731515469 0.76
 0.8904037755637126 0.79
 0.8783429470372313 0.77
 0.8893550078657577 0.78
 0.8872574724698479 0.83
 0.8867330886208705 0.82
 0.9014158363922391 0.8100000000000001
 0.8877818563188253 0.82
 0.8945988463555322 0.8
 0.8673308862087048 0.79
 0.8883062401678028 0.76
 0.8725747246984793 0.78
 0.8841111693759832 0.77
 0.8636601992658626 0.79
 0.8972207656004195 0.8
 0.8851599370739381 0.8100000000000001
 0.897745149449397 0.8
 0.8820136339800734 0.8
 0.8799160985841636 0.79
 0.8730991085474568 0.77
 0.8809648662821186 0.8
 0.8898793917147352 0.8100000000000001
 0.8788673308862087 0.8
 0.9061352910330361 0.84
 0.8762454116413214 0.77
 0.8930256948085999 0.84
 0.9098059779758784 0.85
 0.9035133717881489 0.8100000000000001
 0.8998426848453067 0.82
 0.9066596748820136 0.84
 0.9029889879391715 0.84
 0.9019402202412166 0.84
 0.8951232302045097 0.8
 0.9050865233350813 0.84
 0.8909281594126901 0.8
 0.9113791295228107 0.83
 0.9108547456738333 0.83
 0.9019402202412166 0.82
 0.9061352910330361 0.85
 0.9066596748820136 0.83
 0.8982695332983744 0.85
 0.8993183009963294 0.83
 0.8998426848453067 0.82
 0.9045621394861039 0.85
 0.9103303618248558 0.84
 0.8982695332983744 0.84
 0.8998426848453067 0.83
 0.9171473518615627 0.86
 0.9119035133717881 0.86
 0.9008914525432616 0.79
 0.908232826428946 0.85
 0.9103303618248558 0.85
 0.9045621394861039 0.8
 0.9008914525432616 0.83
 0.9098059779758784 0.84
 0.8993183009963294 0.85
 0.8987939171473519 0.82
 0.8956476140534871 0.82
 0.918720503408495 0.84
 0.9213424226533823 0.84
 0.8951232302045097 0.84
 0.9192448872574724 0.8100000000000001
 0.8993183009963294 0.85
 0.9166229680125852 0.85
 0.8972207656004195 0.83
 0.9171473518615627 0.83
