# Created by Octave 3.8.1, Sun Nov 29 15:21:11 2015 CET <hitch@hitch-GA-MA790XT-UD4P>
# name: RES
# type: matrix
# rows: 160
# columns: 5
 1 60 10 0.411116937598322 0.29
 2 60 10 0.6130047194546407 0.51
 3 60 10 0.8300996329313057 0.7
 4 60 10 0.8374410068169901 0.77
 5 60 10 0.8626114315679078 0.8100000000000001
 6 60 10 0.8993183009963294 0.82
 7 60 10 0.9045621394861039 0.8
 8 60 10 0.9119035133717881 0.85
 9 60 10 0.9218668065023597 0.84
 10 60 10 0.9061352910330361 0.79
 11 60 10 0.9192448872574724 0.79
 12 60 10 0.9160985841636078 0.83
 13 60 10 0.9166229680125852 0.8100000000000001
 14 60 10 0.9166229680125852 0.82
 15 60 10 0.9134766649187205 0.82
 16 60 10 0.9218668065023597 0.87
 17 60 10 0.9223911903513372 0.8
 18 60 10 0.9292081803880441 0.8
 19 60 10 0.9239643418982695 0.82
 20 60 10 0.9307813319349764 0.84
 21 60 10 0.9286837965390666 0.83
 22 60 10 0.9318300996329313 0.84
 23 60 10 0.9281594126900892 0.8
 24 60 10 0.9213424226533823 0.84
 25 60 10 0.9155742003146303 0.82
 26 60 10 0.9113791295228107 0.8
 27 60 10 0.9255374934452019 0.83
 28 60 10 0.9092815941269009 0.85
 29 60 10 0.9166229680125852 0.83
 30 60 10 0.9292081803880441 0.85
 31 60 10 0.9035133717881489 0.8100000000000001
 32 60 10 0.9260618772941793 0.82
 33 60 10 0.9234399580492921 0.84
 34 60 10 0.9239643418982695 0.82
 35 60 10 0.9265862611431568 0.82
 36 60 10 0.9250131095962244 0.8100000000000001
 37 60 10 0.9166229680125852 0.8
 38 60 10 0.9229155742003147 0.82
 39 60 10 0.9213424226533823 0.78
 40 60 10 0.9250131095962244 0.84
 41 60 10 0.9155742003146303 0.82
 42 60 10 0.9276350288411117 0.83
 43 60 10 0.9197692711064499 0.84
 44 60 10 0.9155742003146303 0.82
 45 60 10 0.908232826428946 0.83
 46 60 10 0.9265862611431568 0.85
 47 60 10 0.918720503408495 0.8100000000000001
 48 60 10 0.9250131095962244 0.8
 49 60 10 0.9192448872574724 0.8100000000000001
 50 60 10 0.9166229680125852 0.84
 51 60 10 0.9234399580492921 0.86
 52 60 10 0.9323544834819087 0.83
 53 60 10 0.9213424226533823 0.83
 54 60 10 0.9202936549554274 0.8100000000000001
 55 60 10 0.9302569480859989 0.83
 56 60 10 0.9276350288411117 0.83
 57 60 10 0.9318300996329313 0.84
 58 60 10 0.9286837965390666 0.8100000000000001
 59 60 10 0.9092815941269009 0.8
 60 60 10 0.9250131095962244 0.83
 61 60 10 0.9244887257472469 0.82
 62 60 10 0.9176717357105402 0.83
 63 60 10 0.9271106449921342 0.82
 64 60 10 0.9171473518615627 0.8
 65 60 10 0.9108547456738333 0.83
 66 60 10 0.9229155742003147 0.82
 67 60 10 0.9239643418982695 0.84
 68 60 10 0.912952281069743 0.84
 69 60 10 0.9250131095962244 0.82
 70 60 10 0.9292081803880441 0.82
 71 60 10 0.9145254326166754 0.78
 72 60 10 0.9250131095962244 0.8
 73 60 10 0.9323544834819087 0.8100000000000001
 74 60 10 0.9150498164656529 0.84
 75 60 10 0.9197692711064499 0.8100000000000001
 76 60 10 0.9160985841636078 0.79
 77 60 10 0.9197692711064499 0.8
 78 60 10 0.9213424226533823 0.83
 79 60 10 0.9103303618248558 0.82
 80 60 10 0.9113791295228107 0.85
 81 60 10 0.9197692711064499 0.85
 82 60 10 0.9208180388044048 0.83
 83 60 10 0.9260618772941793 0.8
 84 60 10 0.9213424226533823 0.84
 85 60 10 0.912952281069743 0.8
 86 60 10 0.9239643418982695 0.82
 87 60 10 0.9098059779758784 0.83
 88 60 10 0.9192448872574724 0.82
 89 60 10 0.9155742003146303 0.82
 90 60 10 0.9360251704247509 0.83
 91 60 10 0.9119035133717881 0.83
 92 60 10 0.9281594126900892 0.84
 93 60 10 0.9286837965390666 0.8100000000000001
 94 60 10 0.9192448872574724 0.83
 95 60 10 0.9244887257472469 0.83
 96 60 10 0.9239643418982695 0.82
 97 60 10 0.9265862611431568 0.83
 98 60 10 0.9213424226533823 0.83
 99 60 10 0.9318300996329313 0.87
 100 60 10 0.9276350288411117 0.83
 101 60 10 0.9292081803880441 0.85
 102 60 10 0.9297325642370216 0.83
 103 60 10 0.9155742003146303 0.8100000000000001
 104 60 10 0.9056109071840587 0.79
 105 60 10 0.9297325642370216 0.84
 106 60 10 0.9239643418982695 0.84
 107 60 10 0.9323544834819087 0.84
 108 60 10 0.9276350288411117 0.82
 109 60 10 0.9297325642370216 0.84
 110 60 10 0.9056109071840587 0.77
 111 60 10 0.9302569480859989 0.82
 112 60 10 0.9328788673308862 0.86
 113 60 10 0.9208180388044048 0.79
 114 60 10 0.9050865233350813 0.82
 115 60 10 0.9265862611431568 0.8
 116 60 10 0.9061352910330361 0.8
 117 60 10 0.9113791295228107 0.8100000000000001
 118 60 10 0.9255374934452019 0.84
 119 60 10 0.9160985841636078 0.82
 120 60 10 0.9208180388044048 0.82
 121 60 10 0.9234399580492921 0.84
 122 60 10 0.9181961195595175 0.8100000000000001
 123 60 10 0.9260618772941793 0.83
 124 60 10 0.9223911903513372 0.82
 125 60 10 0.918720503408495 0.8100000000000001
 126 60 10 0.9197692711064499 0.83
 127 60 10 0.9334032511798637 0.8
 128 60 10 0.9250131095962244 0.8
 129 60 10 0.9318300996329313 0.8100000000000001
 130 60 10 0.918720503408495 0.8
 131 60 10 0.9391714735186156 0.84
 132 60 10 0.9223911903513372 0.83
 133 60 10 0.9171473518615627 0.83
 134 60 10 0.9239643418982695 0.8100000000000001
 135 60 10 0.9244887257472469 0.84
 136 60 10 0.9234399580492921 0.84
 137 60 10 0.9244887257472469 0.83
 138 60 10 0.9197692711064499 0.82
 139 60 10 0.9160985841636078 0.8
 140 60 10 0.9281594126900892 0.84
 141 60 10 0.9223911903513372 0.83
 142 60 10 0.9297325642370216 0.82
 143 60 10 0.9281594126900892 0.8100000000000001
 144 60 10 0.9292081803880441 0.82
 145 60 10 0.9281594126900892 0.83
 146 60 10 0.9145254326166754 0.79
 147 60 10 0.9008914525432616 0.82
 148 60 10 0.9255374934452019 0.82
 149 60 10 0.9255374934452019 0.86
 150 60 10 0.9281594126900892 0.83
 151 60 10 0.9218668065023597 0.8
 152 60 10 0.9255374934452019 0.85
 153 60 10 0.9313057157839538 0.83
 154 60 10 0.9313057157839538 0.83
 155 60 10 0.9250131095962244 0.8
 156 60 10 0.8956476140534871 0.78
 157 60 10 0.9370739381227058 0.84
 158 60 10 0.9265862611431568 0.83
 159 60 10 0.9113791295228107 0.8
 160 60 10 0.9250131095962244 0.8100000000000001


# name: res_app
# type: matrix
# rows: 1
# columns: 160
 0.411116937598322 0.6130047194546407 0.8300996329313057 0.8374410068169901 0.8626114315679078 0.8993183009963294 0.9045621394861039 0.9119035133717881 0.9218668065023597 0.9061352910330361 0.9192448872574724 0.9160985841636078 0.9166229680125852 0.9166229680125852 0.9134766649187205 0.9218668065023597 0.9223911903513372 0.9292081803880441 0.9239643418982695 0.9307813319349764 0.9286837965390666 0.9318300996329313 0.9281594126900892 0.9213424226533823 0.9155742003146303 0.9113791295228107 0.9255374934452019 0.9092815941269009 0.9166229680125852 0.9292081803880441 0.9035133717881489 0.9260618772941793 0.9234399580492921 0.9239643418982695 0.9265862611431568 0.9250131095962244 0.9166229680125852 0.9229155742003147 0.9213424226533823 0.9250131095962244 0.9155742003146303 0.9276350288411117 0.9197692711064499 0.9155742003146303 0.908232826428946 0.9265862611431568 0.918720503408495 0.9250131095962244 0.9192448872574724 0.9166229680125852 0.9234399580492921 0.9323544834819087 0.9213424226533823 0.9202936549554274 0.9302569480859989 0.9276350288411117 0.9318300996329313 0.9286837965390666 0.9092815941269009 0.9250131095962244 0.9244887257472469 0.9176717357105402 0.9271106449921342 0.9171473518615627 0.9108547456738333 0.9229155742003147 0.9239643418982695 0.912952281069743 0.9250131095962244 0.9292081803880441 0.9145254326166754 0.9250131095962244 0.9323544834819087 0.9150498164656529 0.9197692711064499 0.9160985841636078 0.9197692711064499 0.9213424226533823 0.9103303618248558 0.9113791295228107 0.9197692711064499 0.9208180388044048 0.9260618772941793 0.9213424226533823 0.912952281069743 0.9239643418982695 0.9098059779758784 0.9192448872574724 0.9155742003146303 0.9360251704247509 0.9119035133717881 0.9281594126900892 0.9286837965390666 0.9192448872574724 0.9244887257472469 0.9239643418982695 0.9265862611431568 0.9213424226533823 0.9318300996329313 0.9276350288411117 0.9292081803880441 0.9297325642370216 0.9155742003146303 0.9056109071840587 0.9297325642370216 0.9239643418982695 0.9323544834819087 0.9276350288411117 0.9297325642370216 0.9056109071840587 0.9302569480859989 0.9328788673308862 0.9208180388044048 0.9050865233350813 0.9265862611431568 0.9061352910330361 0.9113791295228107 0.9255374934452019 0.9160985841636078 0.9208180388044048 0.9234399580492921 0.9181961195595175 0.9260618772941793 0.9223911903513372 0.918720503408495 0.9197692711064499 0.9334032511798637 0.9250131095962244 0.9318300996329313 0.918720503408495 0.9391714735186156 0.9223911903513372 0.9171473518615627 0.9239643418982695 0.9244887257472469 0.9234399580492921 0.9244887257472469 0.9197692711064499 0.9160985841636078 0.9281594126900892 0.9223911903513372 0.9297325642370216 0.9281594126900892 0.9292081803880441 0.9281594126900892 0.9145254326166754 0.9008914525432616 0.9255374934452019 0.9255374934452019 0.9281594126900892 0.9218668065023597 0.9255374934452019 0.9313057157839538 0.9313057157839538 0.9250131095962244 0.8956476140534871 0.9370739381227058 0.9265862611431568 0.9113791295228107 0.9250131095962244


# name: res_test
# type: matrix
# rows: 1
# columns: 160
 0.29 0.51 0.7 0.77 0.8100000000000001 0.82 0.8 0.85 0.84 0.79 0.79 0.83 0.8100000000000001 0.82 0.82 0.87 0.8 0.8 0.82 0.84 0.83 0.84 0.8 0.84 0.82 0.8 0.83 0.85 0.83 0.85 0.8100000000000001 0.82 0.84 0.82 0.82 0.8100000000000001 0.8 0.82 0.78 0.84 0.82 0.83 0.84 0.82 0.83 0.85 0.8100000000000001 0.8 0.8100000000000001 0.84 0.86 0.83 0.83 0.8100000000000001 0.83 0.83 0.84 0.8100000000000001 0.8 0.83 0.82 0.83 0.82 0.8 0.83 0.82 0.84 0.84 0.82 0.82 0.78 0.8 0.8100000000000001 0.84 0.8100000000000001 0.79 0.8 0.83 0.82 0.85 0.85 0.83 0.8 0.84 0.8 0.82 0.83 0.82 0.82 0.83 0.83 0.84 0.8100000000000001 0.83 0.83 0.82 0.83 0.83 0.87 0.83 0.85 0.83 0.8100000000000001 0.79 0.84 0.84 0.84 0.82 0.84 0.77 0.82 0.86 0.79 0.82 0.8 0.8 0.8100000000000001 0.84 0.82 0.82 0.84 0.8100000000000001 0.83 0.82 0.8100000000000001 0.83 0.8 0.8 0.8100000000000001 0.8 0.84 0.83 0.83 0.8100000000000001 0.84 0.84 0.83 0.82 0.8 0.84 0.83 0.82 0.8100000000000001 0.82 0.83 0.79 0.82 0.82 0.86 0.83 0.8 0.85 0.83 0.83 0.8 0.78 0.84 0.83 0.8 0.8100000000000001


